Time,Sales,Transactions
2022-01-28T10:15:00.000000Z,445.96,4
2022-01-28T10:30:00.000000Z,303.81,3
2022-01-28T10:45:00.000000Z,374.71,4
2022-01-28T11:00:00.000000Z,437.13,5
2022-01-28T11:15:00.000000Z,610.88,6
2022-01-28T11:30:00.000000Z,434.70,5
2022-01-28T11:45:00.000000Z,547.30,5
2022-01-28T12:00:00.000000Z,463.48,7
2022-01-28T12:15:00.000000Z,475.09,8
2022-01-28T12:30:00.000000Z,649.49,7
2022-01-28T12:45:00.000000Z,664.82,7
2022-01-28T13:00:00.000000Z,951.85,9
2022-01-28T13:15:00.000000Z,565.01,9
2022-01-28T13:30:00.000000Z,885.37,9
2022-01-28T13:45:00.000000Z,1047.29,9
2022-01-28T14:00:00.000000Z,800.73,7
2022-01-28T14:15:00.000000Z,863.26,7
2022-01-28T14:30:00.000000Z,474.83,7
2022-01-28T14:45:00.000000Z,763.24,8
2022-01-28T15:00:00.000000Z,518.30,5
2022-01-28T15:15:00.000000Z,513.13,6
2022-01-28T15:30:00.000000Z,486.68,5
2022-01-28T15:45:00.000000Z,350.63,5
2022-01-28T16:00:00.000000Z,497.07,6
2022-01-28T16:15:00.000000Z,539.65,5
2022-01-28T16:30:00.000000Z,684.27,6
2022-01-28T16:45:00.000000Z,569.68,5
2022-01-28T17:00:00.000000Z,805.63,7
2022-01-28T17:15:00.000000Z,596.23,7
2022-01-28T17:30:00.000000Z,786.98,8
2022-01-28T17:45:00.000000Z,896.03,7
2022-01-28T18:00:00.000000Z,985.10,9
2022-01-28T18:15:00.000000Z,792.88,8
2022-01-28T18:30:00.000000Z,1102.70,10
2022-01-28T18:45:00.000000Z,856.20,9
2022-01-28T19:00:00.000000Z,783.32,10
2022-01-28T19:15:00.000000Z,1047.12,11
2022-01-28T19:30:00.000000Z,1273.93,11
2022-01-28T19:45:00.000000Z,1107.27,11
2022-01-28T20:00:00.000000Z,75.86,1
2022-01-28T20:30:00.000000Z,0.00,0
2022-01-28T20:45:00.000000Z,0.00,0
2022-01-28T21:00:00.000000Z,0.00,0
2022-01-28T21:15:00.000000Z,0.00,0
2022-01-28T21:30:00.000000Z,0.00,0
2022-01-28T21:45:00.000000Z,0.00,0
2022-01-28T22:00:00.000000Z,0.00,0
2022-01-28T22:15:00.000000Z,0.00,0
2022-01-28T22:30:00.000000Z,0.00,0
2022-01-28T22:45:00.000000Z,0.00,0
2022-01-28T23:00:00.000000Z,0.00,0
2022-01-28T23:15:00.000000Z,0.00,0
2022-01-28T23:30:00.000000Z,0.00,0
2022-01-28T23:45:00.000000Z,0.00,0
2022-01-29T00:00:00.000000Z,0.00,0
2022-01-29T00:15:00.000000Z,0.00,0
2022-01-29T00:30:00.000000Z,0.00,0
2022-01-29T00:45:00.000000Z,0.00,0
2022-01-29T01:00:00.000000Z,0.00,0
2022-01-29T01:15:00.000000Z,0.00,0
2022-01-29T01:30:00.000000Z,0.00,0
2022-01-29T01:45:00.000000Z,0.00,0
2022-01-29T02:00:00.000000Z,0.00,0
2022-01-29T02:15:00.000000Z,0.00,0
2022-01-29T02:30:00.000000Z,0.00,0
2022-01-29T02:45:00.000000Z,0.00,0
2022-01-29T03:00:00.000000Z,0.00,0
2022-01-29T03:15:00.000000Z,0.00,0
2022-01-29T03:30:00.000000Z,0.00,0
2022-01-29T03:45:00.000000Z,0.00,0
2022-01-29T04:00:00.000000Z,0.00,0
2022-01-29T04:15:00.000000Z,0.00,0
2022-01-29T04:30:00.000000Z,0.00,0
2022-01-29T04:45:00.000000Z,0.00,0
2022-01-29T05:00:00.000000Z,0.00,0
2022-01-29T05:15:00.000000Z,0.00,0
2022-01-29T05:30:00.000000Z,0.00,0
2022-01-29T05:45:00.000000Z,0.00,0
2022-01-29T06:00:00.000000Z,0.00,0
2022-01-29T06:15:00.000000Z,0.00,0
2022-01-29T06:30:00.000000Z,0.00,0
2022-01-29T06:45:00.000000Z,0.00,0
2022-01-29T07:00:00.000000Z,0.00,0
2022-01-29T07:15:00.000000Z,0.00,0
2022-01-29T07:30:00.000000Z,0.00,0
2022-01-29T07:45:00.000000Z,0.00,0
2022-01-29T08:00:00.000000Z,87.33,1
2022-01-29T08:15:00.000000Z,0.00,0
2022-01-29T08:30:00.000000Z,0.00,0
2022-01-29T08:45:00.000000Z,0.00,0
2022-01-29T09:00:00.000000Z,0.00,0
2022-01-29T09:15:00.000000Z,0.00,0
2022-01-29T09:30:00.000000Z,0.00,0
2022-01-29T09:45:00.000000Z,0.00,0
2022-01-29T10:00:00.000000Z,182.12,1
2022-01-29T10:00:00.000000Z,210.36,2
2022-01-29T10:15:00.000000Z,553.54,4
2022-01-29T10:30:00.000000Z,318.60,4
2022-01-29T10:45:00.000000Z,436.68,4
2022-01-29T11:00:00.000000Z,685.31,6
2022-01-29T11:15:00.000000Z,401.93,6
2022-01-29T11:30:00.000000Z,542.84,6
2022-01-29T11:45:00.000000Z,547.44,5
2022-01-29T12:00:00.000000Z,775.50,8
2022-01-29T12:15:00.000000Z,1032.19,8
2022-01-29T12:30:00.000000Z,925.92,8
2022-01-29T12:45:00.000000Z,893.31,8
2022-01-29T13:00:00.000000Z,640.16,9
2022-01-29T13:15:00.000000Z,1288.80,10
2022-01-29T13:30:00.000000Z,687.89,10
2022-01-29T13:45:00.000000Z,955.04,10
2022-01-29T14:00:00.000000Z,889.39,8
2022-01-29T14:15:00.000000Z,716.82,7
2022-01-29T14:30:00.000000Z,737.08,8
2022-01-29T14:45:00.000000Z,615.39,8
2022-01-29T15:00:00.000000Z,698.31,6
2022-01-29T15:15:00.000000Z,576.10,6
2022-01-29T15:30:00.000000Z,895.38,6
2022-01-29T15:45:00.000000Z,441.98,5
2022-01-29T16:00:00.000000Z,684.47,6
2022-01-29T16:15:00.000000Z,587.53,6
2022-01-29T16:30:00.000000Z,817.05,6
2022-01-29T16:45:00.000000Z,546.35,6
2022-01-29T17:00:00.000000Z,757.95,8
2022-01-29T17:15:00.000000Z,542.65,7
2022-01-29T17:30:00.000000Z,969.97,8
2022-01-29T17:45:00.000000Z,807.63,8
2022-01-29T18:00:00.000000Z,674.27,10
2022-01-29T18:15:00.000000Z,983.94,9
2022-01-29T18:30:00.000000Z,674.50,10
2022-01-29T18:45:00.000000Z,1056.59,10
2022-01-29T19:00:00.000000Z,1282.61,11
2022-01-29T19:15:00.000000Z,1181.34,12
2022-01-29T19:30:00.000000Z,1068.53,12
2022-01-29T19:45:00.000000Z,1182.13,12
2022-01-29T20:00:00.000000Z,1027.24,11
2022-01-29T20:15:00.000000Z,1037.55,12
2022-01-29T20:30:00.000000Z,743.63,12
2022-01-29T20:45:00.000000Z,1032.31,11
2022-01-29T21:00:00.000000Z,587.53,8
2022-01-29T21:15:00.000000Z,751.73,8
2022-01-29T21:30:00.000000Z,867.38,8
2022-01-29T21:45:00.000000Z,860.47,8
2022-01-29T22:00:00.000000Z,297.81,4
2022-01-29T22:15:00.000000Z,279.85,4
2022-01-29T22:30:00.000000Z,297.18,4
2022-01-29T22:45:00.000000Z,346.35,4
2022-01-29T23:00:00.000000Z,346.29,4
2022-01-29T23:15:00.000000Z,365.76,4
2022-01-29T23:30:00.000000Z,378.21,3
2022-01-29T23:45:00.000000Z,511.47,4
2022-01-30T00:00:00.000000Z,5.61,1
2022-01-30T00:30:00.000000Z,0.00,0
2022-01-30T00:45:00.000000Z,0.00,0
2022-01-30T01:00:00.000000Z,0.00,0
2022-01-30T01:15:00.000000Z,0.00,0
2022-01-30T01:30:00.000000Z,0.00,0
2022-01-30T01:45:00.000000Z,0.00,0
2022-01-30T02:00:00.000000Z,0.00,0
2022-01-30T02:15:00.000000Z,0.00,0
2022-01-30T02:30:00.000000Z,0.00,0
2022-01-30T02:45:00.000000Z,0.00,0
2022-01-30T03:00:00.000000Z,0.00,0
2022-01-30T03:15:00.000000Z,0.00,0
2022-01-30T03:30:00.000000Z,0.00,0
2022-01-30T03:45:00.000000Z,0.00,0
2022-01-30T04:00:00.000000Z,0.00,0
2022-01-30T04:15:00.000000Z,0.00,0
2022-01-30T04:30:00.000000Z,0.00,0
2022-01-30T04:45:00.000000Z,0.00,0
2022-01-30T05:00:00.000000Z,0.00,0
2022-01-30T05:15:00.000000Z,0.00,0
2022-01-30T05:30:00.000000Z,0.00,0
2022-01-30T05:45:00.000000Z,0.00,0
2022-01-30T06:00:00.000000Z,0.00,0
2022-01-30T06:15:00.000000Z,0.00,0
2022-01-30T06:30:00.000000Z,0.00,0
2022-01-30T06:45:00.000000Z,0.00,0
2022-01-30T07:00:00.000000Z,0.00,0
2022-01-30T07:15:00.000000Z,0.00,0
2022-01-30T07:30:00.000000Z,0.00,0
2022-01-30T07:45:00.000000Z,0.00,0
2022-01-30T08:00:00.000000Z,0.00,0
2022-01-30T08:15:00.000000Z,0.00,0
2022-01-30T08:30:00.000000Z,0.00,0
2022-01-30T08:45:00.000000Z,0.00,0
2022-01-30T09:00:00.000000Z,0.00,0
2022-01-30T09:15:00.000000Z,0.00,0
2022-01-30T09:30:00.000000Z,0.00,0
2022-01-30T09:45:00.000000Z,0.00,0
2022-01-30T10:00:00.000000Z,169.31,1
2022-01-30T10:00:00.000000Z,121.95,1
2022-01-30T10:15:00.000000Z,400.34,3
2022-01-30T10:30:00.000000Z,211.83,3
2022-01-30T10:45:00.000000Z,271.90,3
2022-01-30T11:00:00.000000Z,323.51,5
2022-01-30T11:15:00.000000Z,338.65,4
2022-01-30T11:30:00.000000Z,499.44,5
2022-01-30T11:45:00.000000Z,607.96,5
2022-01-30T12:00:00.000000Z,587.59,5
2022-01-30T12:15:00.000000Z,625.22,6
2022-01-30T12:30:00.000000Z,644.40,6
2022-01-30T12:45:00.000000Z,566.36,6
2022-01-30T13:00:00.000000Z,897.06,8
2022-01-30T13:15:00.000000Z,893.73,7
2022-01-30T13:30:00.000000Z,637.93,8
2022-01-30T13:45:00.000000Z,569.90,7
2022-01-30T14:00:00.000000Z,601.27,6
2022-01-30T14:15:00.000000Z,560.76,6
2022-01-30T14:30:00.000000Z,407.09,6
2022-01-30T14:45:00.000000Z,643.45,6
2022-01-30T15:00:00.000000Z,683.63,5
2022-01-30T15:15:00.000000Z,292.78,4
2022-01-30T15:30:00.000000Z,402.34,5
2022-01-30T15:45:00.000000Z,453.68,4
2022-01-30T16:00:00.000000Z,625.57,5
2022-01-30T16:15:00.000000Z,606.33,4
2022-01-30T16:30:00.000000Z,641.40,5
2022-01-30T16:45:00.000000Z,168.98,4
2022-01-30T17:00:00.000000Z,637.02,6
2022-01-30T17:15:00.000000Z,548.31,6
2022-01-30T17:30:00.000000Z,649.26,6
2022-01-30T17:45:00.000000Z,614.84,6
2022-01-30T18:00:00.000000Z,776.06,8
2022-01-30T18:15:00.000000Z,642.27,7
2022-01-30T18:30:00.000000Z,728.26,8
2022-01-30T18:45:00.000000Z,1005.20,7
2022-01-30T19:00:00.000000Z,1148.17,9
2022-01-30T19:15:00.000000Z,906.66,9
2022-01-30T19:30:00.000000Z,909.00,9
2022-01-30T19:45:00.000000Z,799.34,9
2022-01-30T20:00:00.000000Z,1080.70,9
2022-01-30T20:15:00.000000Z,703.01,9
2022-01-30T20:30:00.000000Z,1000.13,9
2022-01-30T20:45:00.000000Z,799.06,9
2022-01-30T21:00:00.000000Z,749.13,6
2022-01-30T21:15:00.000000Z,630.13,6
2022-01-30T21:30:00.000000Z,614.86,6
2022-01-30T21:45:00.000000Z,624.26,6
2022-01-30T22:00:00.000000Z,259.75,3
2022-01-30T22:15:00.000000Z,444.05,3
2022-01-30T22:30:00.000000Z,187.76,3
2022-01-30T22:45:00.000000Z,226.16,3
2022-01-30T23:00:00.000000Z,161.86,1
2022-01-30T23:30:00.000000Z,0.00,0
2022-01-30T23:45:00.000000Z,0.00,0
2022-01-31T00:00:00.000000Z,0.00,0
2022-01-31T00:15:00.000000Z,0.00,0
2022-01-31T00:30:00.000000Z,0.00,0
2022-01-31T00:45:00.000000Z,0.00,0
2022-01-31T01:00:00.000000Z,0.00,0
2022-01-31T01:15:00.000000Z,0.00,0
2022-01-31T01:30:00.000000Z,0.00,0
2022-01-31T01:45:00.000000Z,0.00,0
2022-01-31T02:00:00.000000Z,0.00,0
2022-01-31T02:15:00.000000Z,0.00,0
2022-01-31T02:30:00.000000Z,0.00,0
2022-01-31T02:45:00.000000Z,0.00,0
2022-01-31T03:00:00.000000Z,0.00,0
2022-01-31T03:15:00.000000Z,0.00,0
2022-01-31T03:30:00.000000Z,0.00,0
2022-01-31T03:45:00.000000Z,0.00,0
2022-01-31T04:00:00.000000Z,0.00,0
2022-01-31T04:15:00.000000Z,0.00,0
2022-01-31T04:30:00.000000Z,0.00,0
2022-01-31T04:45:00.000000Z,0.00,0
2022-01-31T05:00:00.000000Z,0.00,0
2022-01-31T05:15:00.000000Z,0.00,0
2022-01-31T05:30:00.000000Z,0.00,0
2022-01-31T05:45:00.000000Z,0.00,0
2022-01-31T06:00:00.000000Z,0.00,0
2022-01-31T06:15:00.000000Z,0.00,0
2022-01-31T06:30:00.000000Z,0.00,0
2022-01-31T06:45:00.000000Z,0.00,0
2022-01-31T07:00:00.000000Z,0.00,0
2022-01-31T07:15:00.000000Z,0.00,0
2022-01-31T07:30:00.000000Z,0.00,0
2022-01-31T07:45:00.000000Z,0.00,0
2022-01-31T08:00:00.000000Z,0.00,0
2022-01-31T08:15:00.000000Z,0.00,0
2022-01-31T08:30:00.000000Z,0.00,0
2022-01-31T08:45:00.000000Z,0.00,0
2022-01-31T09:00:00.000000Z,0.00,0
2022-01-31T09:15:00.000000Z,0.00,0
2022-01-31T09:30:00.000000Z,0.00,0
2022-01-31T09:45:00.000000Z,0.00,0
2022-01-31T10:00:00.000000Z,164.12,1
2022-01-31T10:00:00.000000Z,14.16,1
2022-01-31T10:15:00.000000Z,349.39,3
2022-01-31T10:30:00.000000Z,325.23,2
2022-01-31T10:45:00.000000Z,165.11,2
2022-01-31T11:00:00.000000Z,420.97,4
2022-01-31T11:15:00.000000Z,345.46,3
2022-01-31T11:30:00.000000Z,199.28,4
2022-01-31T11:45:00.000000Z,365.11,4
2022-01-31T12:00:00.000000Z,486.86,4
2022-01-31T12:15:00.000000Z,529.48,5
2022-01-31T12:30:00.000000Z,335.74,5
2022-01-31T12:45:00.000000Z,343.06,4
2022-01-31T13:00:00.000000Z,404.87,6
2022-01-31T13:15:00.000000Z,696.83,6
2022-01-31T13:30:00.000000Z,545.68,6
2022-01-31T13:45:00.000000Z,464.71,6
2022-01-31T14:00:00.000000Z,574.76,5
2022-01-31T14:15:00.000000Z,667.28,5
2022-01-31T14:30:00.000000Z,779.22,5
2022-01-31T14:45:00.000000Z,397.93,4
2022-01-31T15:00:00.000000Z,437.54,4
2022-01-31T15:15:00.000000Z,181.56,4
2022-01-31T15:30:00.000000Z,225.38,3
2022-01-31T15:45:00.000000Z,393.31,4
2022-01-31T16:00:00.000000Z,368.38,4
2022-01-31T16:15:00.000000Z,294.08,3
2022-01-31T16:30:00.000000Z,532.63,4
2022-01-31T16:45:00.000000Z,299.94,3
2022-01-31T17:00:00.000000Z,660.47,5
2022-01-31T17:15:00.000000Z,646.26,5
2022-01-31T17:30:00.000000Z,319.07,5
2022-01-31T17:45:00.000000Z,496.51,4
2022-01-31T18:00:00.000000Z,496.37,6
2022-01-31T18:15:00.000000Z,620.98,6
2022-01-31T18:30:00.000000Z,696.69,6
2022-01-31T18:45:00.000000Z,817.95,6
2022-01-31T19:00:00.000000Z,664.18,8
2022-01-31T19:15:00.000000Z,837.42,7
2022-01-31T19:30:00.000000Z,945.27,7
2022-01-31T19:45:00.000000Z,708.75,7
2022-01-31T20:00:00.000000Z,89.93,1
2022-01-31T20:30:00.000000Z,0.00,0
2022-01-31T20:45:00.000000Z,0.00,0
2022-01-31T21:00:00.000000Z,0.00,0
2022-01-31T21:15:00.000000Z,0.00,0
2022-01-31T21:30:00.000000Z,0.00,0
2022-01-31T21:45:00.000000Z,0.00,0
2022-01-31T22:00:00.000000Z,0.00,0
2022-01-31T22:15:00.000000Z,0.00,0
2022-01-31T22:30:00.000000Z,0.00,0
2022-01-31T22:45:00.000000Z,0.00,0
2022-01-31T23:00:00.000000Z,0.00,0
2022-01-31T23:15:00.000000Z,0.00,0
2022-01-31T23:30:00.000000Z,0.00,0
2022-01-31T23:45:00.000000Z,0.00,0
2022-02-01T00:00:00.000000Z,0.00,0
2022-02-01T00:15:00.000000Z,0.00,0
2022-02-01T00:30:00.000000Z,0.00,0
2022-02-01T00:45:00.000000Z,0.00,0
2022-02-01T01:00:00.000000Z,0.00,0
2022-02-01T01:15:00.000000Z,0.00,0
2022-02-01T01:30:00.000000Z,0.00,0
2022-02-01T01:45:00.000000Z,0.00,0
2022-02-01T02:00:00.000000Z,0.00,0
2022-02-01T02:15:00.000000Z,0.00,0
2022-02-01T02:30:00.000000Z,0.00,0
2022-02-01T02:45:00.000000Z,0.00,0
2022-02-01T03:00:00.000000Z,0.00,0
2022-02-01T03:15:00.000000Z,0.00,0
2022-02-01T03:30:00.000000Z,0.00,0
2022-02-01T03:45:00.000000Z,0.00,0
2022-02-01T04:00:00.000000Z,0.00,0
2022-02-01T04:15:00.000000Z,0.00,0
2022-02-01T04:30:00.000000Z,0.00,0
2022-02-01T04:45:00.000000Z,0.00,0
2022-02-01T05:00:00.000000Z,0.00,0
2022-02-01T05:15:00.000000Z,0.00,0
2022-02-01T05:30:00.000000Z,0.00,0
2022-02-01T05:45:00.000000Z,0.00,0
2022-02-01T06:00:00.000000Z,0.00,0
2022-02-01T06:15:00.000000Z,0.00,0
2022-02-01T06:30:00.000000Z,0.00,0
2022-02-01T06:45:00.000000Z,0.00,0
2022-02-01T07:00:00.000000Z,0.00,0
2022-02-01T07:15:00.000000Z,0.00,0
2022-02-01T07:30:00.000000Z,0.00,0
2022-02-01T07:45:00.000000Z,0.00,0
2022-02-01T08:00:00.000000Z,0.00,0
2022-02-01T08:15:00.000000Z,145.89,1
2022-02-01T08:15:00.000000Z,193.44,1
2022-02-01T08:30:00.000000Z,303.87,2
2022-02-01T08:45:00.000000Z,154.61,1
2022-02-01T09:00:00.000000Z,398.51,3
2022-02-01T09:15:00.000000Z,451.85,3
2022-02-01T09:30:00.000000Z,253.18,3
2022-02-01T09:45:00.000000Z,312.35,3
2022-02-01T10:00:00.000000Z,328.26,3
2022-02-01T10:15:00.000000Z,160.01,2
2022-02-01T10:30:00.000000Z,397.67,3
2022-02-01T10:45:00.000000Z,257.13,3
2022-02-01T11:00:00.000000Z,273.91,5
2022-02-01T11:15:00.000000Z,693.42,4
2022-02-01T11:30:00.000000Z,445.88,5
2022-02-01T11:45:00.000000Z,388.59,4
2022-02-01T12:00:00.000000Z,456.58,6
2022-02-01T12:15:00.000000Z,750.51,6
2022-02-01T12:30:00.000000Z,462.98,6
2022-02-01T12:45:00.000000Z,503.34,6
2022-02-01T13:00:00.000000Z,716.63,8
2022-02-01T13:15:00.000000Z,767.64,7
2022-02-01T13:30:00.000000Z,924.31,8
2022-02-01T13:45:00.000000Z,950.10,7
2022-02-01T14:00:00.000000Z,608.69,6
2022-02-01T14:15:00.000000Z,385.19,6
2022-02-01T14:30:00.000000Z,655.92,6
2022-02-01T14:45:00.000000Z,434.29,6
2022-02-01T15:00:00.000000Z,801.03,5
2022-02-01T15:15:00.000000Z,183.98,4
2022-02-01T15:30:00.000000Z,334.13,5
2022-02-01T15:45:00.000000Z,495.68,4
2022-02-01T16:00:00.000000Z,589.43,5
2022-02-01T16:15:00.000000Z,281.25,4
2022-02-01T16:30:00.000000Z,293.84,5
2022-02-01T16:45:00.000000Z,742.76,4
2022-02-01T17:00:00.000000Z,704.33,6
2022-02-01T17:15:00.000000Z,742.11,6
2022-02-01T17:30:00.000000Z,600.48,6
2022-02-01T17:45:00.000000Z,548.08,6
2022-02-01T18:00:00.000000Z,697.72,8
2022-02-01T18:15:00.000000Z,1034.53,7
2022-02-01T18:30:00.000000Z,1033.57,8
2022-02-01T18:45:00.000000Z,554.08,7
2022-02-01T19:00:00.000000Z,1130.18,9
2022-02-01T19:15:00.000000Z,1295.10,9
2022-02-01T19:30:00.000000Z,1026.36,9
2022-02-01T19:45:00.000000Z,753.16,9
2022-02-01T20:00:00.000000Z,12.61,1
2022-02-01T20:30:00.000000Z,0.00,0
2022-02-01T20:45:00.000000Z,0.00,0
2022-02-01T21:00:00.000000Z,0.00,0
2022-02-01T21:15:00.000000Z,0.00,0
2022-02-01T21:30:00.000000Z,0.00,0
2022-02-01T21:45:00.000000Z,0.00,0
2022-02-01T22:00:00.000000Z,0.00,0
2022-02-01T22:15:00.000000Z,0.00,0
2022-02-01T22:30:00.000000Z,0.00,0
2022-02-01T22:45:00.000000Z,0.00,0
2022-02-01T23:00:00.000000Z,0.00,0
2022-02-01T23:15:00.000000Z,0.00,0
2022-02-01T23:30:00.000000Z,0.00,0
2022-02-01T23:45:00.000000Z,0.00,0
2022-02-02T00:00:00.000000Z,0.00,0
2022-02-02T00:15:00.000000Z,0.00,0
2022-02-02T00:30:00.000000Z,0.00,0
2022-02-02T00:45:00.000000Z,0.00,0
2022-02-02T01:00:00.000000Z,0.00,0
2022-02-02T01:15:00.000000Z,0.00,0
2022-02-02T01:30:00.000000Z,0.00,0
2022-02-02T01:45:00.000000Z,0.00,0
2022-02-02T02:00:00.000000Z,0.00,0
2022-02-02T02:15:00.000000Z,0.00,0
2022-02-02T02:30:00.000000Z,0.00,0
2022-02-02T02:45:00.000000Z,0.00,0
2022-02-02T03:00:00.000000Z,0.00,0
2022-02-02T03:15:00.000000Z,0.00,0
2022-02-02T03:30:00.000000Z,0.00,0
2022-02-02T03:45:00.000000Z,0.00,0
2022-02-02T04:00:00.000000Z,0.00,0
2022-02-02T04:15:00.000000Z,0.00,0
2022-02-02T04:30:00.000000Z,0.00,0
2022-02-02T04:45:00.000000Z,0.00,0
2022-02-02T05:00:00.000000Z,0.00,0
2022-02-02T05:15:00.000000Z,0.00,0
2022-02-02T05:30:00.000000Z,0.00,0
2022-02-02T05:45:00.000000Z,0.00,0
2022-02-02T06:00:00.000000Z,0.00,0
2022-02-02T06:15:00.000000Z,0.00,0
2022-02-02T06:30:00.000000Z,0.00,0
2022-02-02T06:45:00.000000Z,0.00,0
2022-02-02T07:00:00.000000Z,0.00,0
2022-02-02T07:15:00.000000Z,0.00,0
2022-02-02T07:30:00.000000Z,0.00,0
2022-02-02T07:45:00.000000Z,0.00,0
2022-02-02T08:00:00.000000Z,144.48,1
2022-02-02T08:15:00.000000Z,145.21,1
2022-02-02T08:30:00.000000Z,159.49,1
2022-02-02T08:30:00.000000Z,139.77,1
2022-02-02T08:45:00.000000Z,169.29,1
2022-02-02T09:00:00.000000Z,206.13,2
2022-02-02T09:15:00.000000Z,229.89,3
2022-02-02T09:30:00.000000Z,174.57,3
2022-02-02T09:45:00.000000Z,218.72,2
2022-02-02T10:00:00.000000Z,522.46,3
2022-02-02T10:15:00.000000Z,275.83,3
2022-02-02T10:30:00.000000Z,352.36,3
2022-02-02T10:45:00.000000Z,334.30,2
2022-02-02T11:00:00.000000Z,233.17,4
2022-02-02T11:15:00.000000Z,411.62,4
2022-02-02T11:30:00.000000Z,329.45,4
2022-02-02T11:45:00.000000Z,199.05,4
2022-02-02T12:00:00.000000Z,505.51,6
2022-02-02T12:15:00.000000Z,508.86,5
2022-02-02T12:30:00.000000Z,667.02,5
2022-02-02T12:45:00.000000Z,404.49,5
2022-02-02T13:00:00.000000Z,656.52,7
2022-02-02T13:15:00.000000Z,726.94,7
2022-02-02T13:30:00.000000Z,934.54,7
2022-02-02T13:45:00.000000Z,406.31,6
2022-02-02T14:00:00.000000Z,682.82,6
2022-02-02T14:15:00.000000Z,517.65,5
2022-02-02T14:30:00.000000Z,718.04,6
2022-02-02T14:45:00.000000Z,414.02,5
2022-02-02T15:00:00.000000Z,229.03,4
2022-02-02T15:15:00.000000Z,231.47,4
2022-02-02T15:30:00.000000Z,289.75,4
2022-02-02T15:45:00.000000Z,412.83,4
2022-02-02T16:00:00.000000Z,209.79,4
2022-02-02T16:15:00.000000Z,502.75,4
2022-02-02T16:30:00.000000Z,131.95,4
2022-02-02T16:45:00.000000Z,688.84,4
2022-02-02T17:00:00.000000Z,421.37,5
2022-02-02T17:15:00.000000Z,664.98,6
2022-02-02T17:30:00.000000Z,491.61,5
2022-02-02T17:45:00.000000Z,723.25,6
2022-02-02T18:00:00.000000Z,545.69,6
2022-02-02T18:15:00.000000Z,661.09,7
2022-02-02T18:30:00.000000Z,490.31,6
2022-02-02T18:45:00.000000Z,786.71,7
2022-02-02T19:00:00.000000Z,821.21,8
2022-02-02T19:15:00.000000Z,725.75,8
2022-02-02T19:30:00.000000Z,675.37,9
2022-02-02T19:45:00.000000Z,1053.03,8
2022-02-02T20:00:00.000000Z,8.74,1
2022-02-02T20:30:00.000000Z,0.00,0
2022-02-02T20:45:00.000000Z,0.00,0
2022-02-02T21:00:00.000000Z,0.00,0
2022-02-02T21:15:00.000000Z,0.00,0
2022-02-02T21:30:00.000000Z,0.00,0
2022-02-02T21:45:00.000000Z,0.00,0
2022-02-02T22:00:00.000000Z,0.00,0
2022-02-02T22:15:00.000000Z,0.00,0
2022-02-02T22:30:00.000000Z,0.00,0
2022-02-02T22:45:00.000000Z,0.00,0
2022-02-02T23:00:00.000000Z,0.00,0
2022-02-02T23:15:00.000000Z,0.00,0
2022-02-02T23:30:00.000000Z,0.00,0
2022-02-02T23:45:00.000000Z,0.00,0
2022-02-03T00:00:00.000000Z,0.00,0
2022-02-03T00:15:00.000000Z,0.00,0
2022-02-03T00:30:00.000000Z,0.00,0
2022-02-03T00:45:00.000000Z,0.00,0
2022-02-03T01:00:00.000000Z,0.00,0
2022-02-03T01:15:00.000000Z,0.00,0
2022-02-03T01:30:00.000000Z,0.00,0
2022-02-03T01:45:00.000000Z,0.00,0
2022-02-03T02:00:00.000000Z,0.00,0
2022-02-03T02:15:00.000000Z,0.00,0
2022-02-03T02:30:00.000000Z,0.00,0
2022-02-03T02:45:00.000000Z,0.00,0
2022-02-03T03:00:00.000000Z,0.00,0
2022-02-03T03:15:00.000000Z,0.00,0
2022-02-03T03:30:00.000000Z,0.00,0
2022-02-03T03:45:00.000000Z,0.00,0
2022-02-03T04:00:00.000000Z,0.00,0
2022-02-03T04:15:00.000000Z,0.00,0
2022-02-03T04:30:00.000000Z,0.00,0
2022-02-03T04:45:00.000000Z,0.00,0
2022-02-03T05:00:00.000000Z,0.00,0
2022-02-03T05:15:00.000000Z,0.00,0
2022-02-03T05:30:00.000000Z,0.00,0
2022-02-03T05:45:00.000000Z,0.00,0
2022-02-03T06:00:00.000000Z,0.00,0
2022-02-03T06:15:00.000000Z,0.00,0
2022-02-03T06:30:00.000000Z,0.00,0
2022-02-03T06:45:00.000000Z,0.00,0
2022-02-03T07:00:00.000000Z,0.00,0
2022-02-03T07:15:00.000000Z,0.00,0
2022-02-03T07:30:00.000000Z,0.00,0
2022-02-03T07:45:00.000000Z,0.00,0
2022-02-03T08:00:00.000000Z,180.66,1
2022-02-03T08:15:00.000000Z,96.80,1
2022-02-03T08:15:00.000000Z,143.70,1
2022-02-03T08:30:00.000000Z,108.55,1
2022-02-03T08:45:00.000000Z,214.86,2
2022-02-03T09:00:00.000000Z,148.76,2
2022-02-03T09:15:00.000000Z,365.90,4
2022-02-03T09:30:00.000000Z,274.65,3
2022-02-03T09:45:00.000000Z,216.38,3
2022-02-03T10:00:00.000000Z,300.72,3
2022-02-03T10:15:00.000000Z,388.01,4
2022-02-03T10:30:00.000000Z,204.29,3
2022-02-03T10:45:00.000000Z,131.65,3
2022-02-03T11:00:00.000000Z,363.90,5
2022-02-03T11:15:00.000000Z,414.74,5
